Tue Jun  7 12:51:16 2022 Epoch 123, lr: 0.0003380, val loss: 33.29557, acc: 89.32000
Tue Jun  7 12:51:27 2022 Epoch 124, lr: 0.0003306, val loss: 33.66777, acc: 89.31000
Tue Jun  7 12:51:38 2022 Epoch 125, lr: 0.0003233, val loss: 33.10769, acc: 89.31000
Tue Jun  7 12:51:49 2022 Epoch 126, lr: 0.0003159, val loss: 33.18418, acc: 89.26000
Tue Jun  7 12:52:00 2022 Epoch 127, lr: 0.0003087, val loss: 32.92588, acc: 89.31000
Tue Jun  7 12:52:11 2022 Epoch 128, lr: 0.0003014, val loss: 33.10349, acc: 89.30000
Tue Jun  7 12:52:23 2022 Epoch 129, lr: 0.0002942, val loss: 32.71846, acc: 89.36000
Tue Jun  7 12:52:35 2022 Epoch 130, lr: 0.0002871, val loss: 32.66702, acc: 89.59000
Tue Jun  7 12:52:46 2022 Epoch 131, lr: 0.0002800, val loss: 32.98660, acc: 89.51000
Tue Jun  7 12:52:58 2022 Epoch 132, lr: 0.0002730, val loss: 32.95745, acc: 89.44000
Tue Jun  7 12:53:09 2022 Epoch 133, lr: 0.0002660, val loss: 33.01353, acc: 89.54000
Tue Jun  7 12:53:21 2022 Epoch 134, lr: 0.0002591, val loss: 32.83697, acc: 89.61000
Tue Jun  7 12:53:32 2022 Epoch 135, lr: 0.0002523, val loss: 33.23523, acc: 89.41000
Tue Jun  7 12:53:44 2022 Epoch 136, lr: 0.0002455, val loss: 33.16275, acc: 89.74000
Tue Jun  7 12:53:56 2022 Epoch 137, lr: 0.0002388, val loss: 32.62704, acc: 89.59000
Tue Jun  7 12:54:09 2022 Epoch 138, lr: 0.0002321, val loss: 33.20012, acc: 89.76000
Tue Jun  7 12:54:21 2022 Epoch 139, lr: 0.0002255, val loss: 32.73225, acc: 89.83000
Tue Jun  7 12:54:32 2022 Epoch 140, lr: 0.0002190, val loss: 32.94374, acc: 89.71000
Tue Jun  7 12:54:45 2022 Epoch 141, lr: 0.0002125, val loss: 32.67829, acc: 89.88000
Tue Jun  7 12:54:57 2022 Epoch 142, lr: 0.0002061, val loss: 32.66860, acc: 89.90000
Tue Jun  7 12:55:09 2022 Epoch 143, lr: 0.0001998, val loss: 32.29259, acc: 89.81000
Tue Jun  7 12:55:20 2022 Epoch 144, lr: 0.0001935, val loss: 32.31896, acc: 89.74000
Tue Jun  7 12:55:32 2022 Epoch 145, lr: 0.0001874, val loss: 31.96308, acc: 89.96000
Tue Jun  7 12:55:45 2022 Epoch 146, lr: 0.0001813, val loss: 31.92028, acc: 90.00000
Tue Jun  7 12:55:56 2022 Epoch 147, lr: 0.0001753, val loss: 32.33402, acc: 89.87000
Tue Jun  7 12:56:08 2022 Epoch 148, lr: 0.0001693, val loss: 32.94372, acc: 89.93000
Tue Jun  7 12:56:19 2022 Epoch 149, lr: 0.0001635, val loss: 32.75232, acc: 89.88000
Tue Jun  7 12:56:31 2022 Epoch 150, lr: 0.0001577, val loss: 32.36361, acc: 89.88000
Tue Jun  7 12:56:42 2022 Epoch 151, lr: 0.0001520, val loss: 32.33496, acc: 89.80000
Tue Jun  7 12:56:53 2022 Epoch 152, lr: 0.0001464, val loss: 32.14734, acc: 89.99000
Tue Jun  7 12:57:05 2022 Epoch 153, lr: 0.0001409, val loss: 32.31513, acc: 89.97000
Tue Jun  7 12:57:16 2022 Epoch 154, lr: 0.0001355, val loss: 32.47575, acc: 89.96000
Tue Jun  7 12:57:28 2022 Epoch 155, lr: 0.0001302, val loss: 32.75693, acc: 89.96000
Tue Jun  7 12:57:39 2022 Epoch 156, lr: 0.0001249, val loss: 32.45579, acc: 89.97000
Tue Jun  7 12:57:51 2022 Epoch 157, lr: 0.0001198, val loss: 32.71828, acc: 89.98000
Tue Jun  7 12:58:02 2022 Epoch 158, lr: 0.0001147, val loss: 32.91126, acc: 89.92000
Tue Jun  7 12:58:14 2022 Epoch 159, lr: 0.0001098, val loss: 33.21823, acc: 89.91000
Tue Jun  7 12:58:25 2022 Epoch 160, lr: 0.0001049, val loss: 32.83237, acc: 89.97000
Tue Jun  7 12:58:36 2022 Epoch 161, lr: 0.0001002, val loss: 32.99202, acc: 89.92000
Tue Jun  7 12:58:49 2022 Epoch 162, lr: 0.0000955, val loss: 33.16876, acc: 90.03000
Tue Jun  7 12:59:01 2022 Epoch 163, lr: 0.0000909, val loss: 33.09484, acc: 89.91000
Tue Jun  7 12:59:13 2022 Epoch 164, lr: 0.0000865, val loss: 32.84176, acc: 89.91000
Tue Jun  7 12:59:26 2022 Epoch 165, lr: 0.0000821, val loss: 32.90046, acc: 90.07000
Tue Jun  7 12:59:38 2022 Epoch 166, lr: 0.0000778, val loss: 32.48973, acc: 90.14000
Tue Jun  7 12:59:49 2022 Epoch 167, lr: 0.0000737, val loss: 32.83491, acc: 89.91000
Tue Jun  7 13:00:02 2022 Epoch 168, lr: 0.0000696, val loss: 32.80058, acc: 90.17000
Tue Jun  7 13:00:13 2022 Epoch 169, lr: 0.0000657, val loss: 33.03541, acc: 89.96000
Tue Jun  7 13:00:25 2022 Epoch 170, lr: 0.0000618, val loss: 32.96548, acc: 89.91000
Tue Jun  7 13:00:36 2022 Epoch 171, lr: 0.0000581, val loss: 33.11871, acc: 89.90000
Tue Jun  7 13:00:47 2022 Epoch 172, lr: 0.0000545, val loss: 32.83387, acc: 90.00000
Tue Jun  7 13:00:59 2022 Epoch 173, lr: 0.0000510, val loss: 33.02249, acc: 89.95000
Tue Jun  7 13:01:10 2022 Epoch 174, lr: 0.0000476, val loss: 32.85814, acc: 89.92000
Tue Jun  7 13:01:22 2022 Epoch 175, lr: 0.0000443, val loss: 32.80246, acc: 90.02000
Tue Jun  7 13:01:33 2022 Epoch 176, lr: 0.0000411, val loss: 32.90382, acc: 90.08000
Tue Jun  7 13:01:45 2022 Epoch 177, lr: 0.0000381, val loss: 32.77508, acc: 90.02000
Tue Jun  7 13:01:56 2022 Epoch 178, lr: 0.0000351, val loss: 32.40865, acc: 90.11000
Tue Jun  7 13:02:08 2022 Epoch 179, lr: 0.0000323, val loss: 32.63344, acc: 90.14000
